SessionIdentity,hour_num,stage,BG_psd,key2_psd,key3_psd,n_epoch
03R_05-25-22,7.0,N2,0.28268307,0.89869064,0.55169296,1132
03R_05-25-22,7.0,N3,0.31429154,1.0935286,0.6230729,127
03R_05-25-22,7.0,N1,0.16274649,0.3047877,0.2570108,145
03R_05-25-22,8.0,N2,0.2682895,0.91303176,0.65835404,281
03R_05-25-22,8.0,N3,0.42037,1.336145,0.71085596,733
03R_05-25-22,8.0,N1,0.14778481,0.39172474,0.29979196,173
03R_05-25-22,8.0,REM,0.21102425,0.58428323,0.5067636,14
03R_05-25-22,9.0,N2,0.42740968,0.7802688,0.5384008,359
03R_05-25-22,9.0,N1,0.27100608,0.2714043,0.24342538,182
03R_05-25-22,9.0,REM,0.18930241,0.4437273,0.3698847,381
03R_05-26-22,0.0,N2,0.0748779,0.12981325,0.119399905,132
03R_05-26-22,0.0,N3,0.11900153,0.4473319,0.30748993,717
03R_05-26-22,0.0,N1,0.04408012,0.10425271,0.09442453,85
03R_05-26-22,1.0,N3,0.13304941,0.657996,0.38321054,1138
03R_05-26-22,2.0,N2,0.090914644,0.6124905,0.3967893,17
03R_05-26-22,3.0,N2,0.12365598,1.0693779,0.6766284,85
03R_05-26-22,3.0,N3,0.15445451,1.5227859,0.6603742,370
03R_05-26-22,3.0,N1,0.041240223,0.12766449,0.13741234,18
03R_05-26-22,4.0,N2,0.34897274,0.834503,0.47818437,224
03R_05-26-22,4.0,N3,0.15780203,1.4297583,0.8663795,16
03R_05-26-22,4.0,N1,0.10751756,0.26684946,0.19807845,52
03R_05-26-22,4.0,REM,0.15968531,0.14779255,0.12940522,356
03R_05-26-22,5.0,N2,0.5968392,0.9199435,0.5640014,295
03R_05-26-22,5.0,N3,0.28503048,1.6648626,0.7885957,1308
03R_05-26-22,5.0,N1,0.9223234,0.5239332,0.47361287,126
03R_05-26-22,6.0,N1,0.46568897,0.21341506,0.22149916,227
03R_05-26-22,6.0,REM,0.92722887,0.28489295,0.2800566,826
03R_05-26-22,7.0,N2,0.053872697,0.1031993,0.06749604,5
03R_05-26-22,7.0,N1,0.042510465,0.5242596,0.52549297,22
03R_05-26-22,8.0,N2,0.33250004,0.88850373,0.6237069,71
03R_05-26-22,8.0,N1,0.42641968,0.48829,0.38461462,301
03R_05-26-22,8.0,REM,0.45776102,0.4002349,0.35528126,830
03R_05-27-22,0.0,N2,0.3905462,0.18763092,0.16166776,87
03R_05-27-22,0.0,N3,0.22873804,0.27146763,0.23311043,131
03R_05-27-22,1.0,N2,0.044681683,0.11176447,0.12576838,104
03R_05-27-22,1.0,N3,0.119355164,1.4995269,0.8285727,1577
03R_05-27-22,1.0,N1,0.1046114,0.074203454,0.07043277,70
03R_05-27-22,2.0,N2,0.047800597,0.32487723,0.26876652,29
03R_05-27-22,2.0,N3,0.08569452,1.1382282,0.63620025,826
03R_05-27-22,3.0,N2,0.11434875,0.41086844,0.5301418,32
03R_05-27-22,3.0,N1,0.49604765,0.16790539,0.17377035,104
03R_05-27-22,3.0,REM,0.108071186,0.40378052,0.3228802,809
03R_05-27-22,4.0,N2,0.07204879,0.9489173,0.64983195,331
03R_05-27-22,4.0,N3,0.3476042,1.3851181,0.7905805,1269
03R_05-27-22,4.0,N1,0.03445602,0.47993818,0.32567215,28
03R_05-27-22,4.0,REM,0.21767561,0.1383412,0.15507957,89
03R_05-27-22,5.0,N2,0.057821933,0.82938147,0.46792245,50
03R_05-27-22,5.0,N3,0.07327809,1.4141557,0.8335279,41
03R_05-27-22,5.0,N1,0.044117562,0.39524272,0.33371788,63
03R_05-27-22,5.0,REM,0.042129006,0.5388828,0.6293656,3
03R_05-27-22,6.0,N2,0.07579865,1.024797,0.5252582,204
03R_05-27-22,6.0,N3,0.10045924,1.243092,0.6778489,370
03R_05-27-22,6.0,N1,0.046291113,0.2480904,0.17262386,132
03R_05-27-22,6.0,REM,0.047981683,0.5166147,0.31566158,266
03R_05-27-22,7.0,N2,0.073750824,0.842948,0.58386594,995
03R_05-27-22,7.0,N3,0.10016156,1.2565761,0.68809533,344
03R_05-27-22,7.0,N1,0.05882337,0.35184136,0.3253149,43
03R_05-27-22,7.0,REM,0.057540312,0.6703902,0.5204934,384
03R_05-27-22,8.0,N1,0.028177211,0.2395477,0.23038843,82
03R_05-27-22,8.0,REM,0.042893246,0.37507161,0.2942808,590
03R_05-28-22,0.0,N3,0.36824813,0.9420179,0.5474871,610
03R_05-28-22,0.0,N1,0.4013339,0.07236693,0.06590686,36
03R_05-28-22,1.0,N2,0.66093516,0.7965778,0.5500923,138
03R_05-28-22,1.0,N3,0.70416135,1.3769702,0.7284291,943
03R_05-28-22,1.0,REM,0.50086623,0.27685386,0.21926259,44
03R_05-28-22,2.0,N2,0.078877866,0.68970186,0.5836125,23
03R_05-28-22,2.0,N3,0.14548038,1.36487,0.7314661,1320
03R_05-28-22,2.0,REM,0.026442384,0.14885409,0.1526237,39
03R_05-28-22,3.0,N2,0.052634593,0.3453294,0.339485,89
03R_05-28-22,3.0,N3,0.14678536,1.4760014,0.89176303,129
03R_05-28-22,3.0,N1,0.07960003,0.24041522,0.24231392,230
03R_05-28-22,3.0,REM,0.16991875,0.3065584,0.31384522,760
03R_05-28-22,4.0,N1,0.03770094,0.06717375,0.09413774,11
03R_05-28-22,4.0,REM,0.038080048,0.20459543,0.21994174,216
07L_05-12-22,0.0,N2,0.0017619145,0.15025109,0.0396091,178
07L_05-12-22,0.0,N3,0.0016945922,0.2602104,0.06394307,54
07L_05-12-22,1.0,N2,0.018258983,0.11942601,0.027670465,584
07L_05-12-22,1.0,N3,0.0016155024,0.20482635,0.06033343,35
07L_05-12-22,1.0,N1,0.0015971378,0.20936964,0.054870427,86
07L_05-12-22,1.0,REM,0.002180439,0.1402604,0.021429043,29
07L_05-12-22,2.0,N2,0.01005094,0.17867544,0.04552688,643
07L_05-12-22,2.0,N3,0.0015019507,0.30058762,0.0910056,14
07L_05-12-22,2.0,N1,0.0013428737,0.13298786,0.03414998,99
07L_05-12-22,2.0,REM,0.0024662954,0.0992841,0.018844342,521
07L_05-12-22,3.0,N2,0.0112183755,0.25641966,0.07453991,925
07L_05-12-22,3.0,N1,0.06419968,0.25081217,0.06942139,197
07L_05-12-22,3.0,REM,0.03872261,0.09799314,0.023626298,165
07L_05-12-22,4.0,N2,0.152121,0.21310787,0.05633546,204
07L_05-12-22,4.0,N1,0.14328113,0.10028023,0.027812505,156
07L_05-12-22,4.0,REM,0.046750877,0.14459929,0.03524821,855
07L_05-12-22,5.0,N2,0.028339336,0.4166619,0.107230425,1576
07L_05-12-22,5.0,N1,0.05849701,0.18959118,0.050887257,146
07L_05-12-22,6.0,N2,0.010931656,0.13406648,0.029538332,214
07L_05-12-22,6.0,N1,0.04284234,0.096590504,0.026957072,222
07L_05-12-22,6.0,REM,0.016383842,0.094851285,0.020613737,244
07L_05-12-22,7.0,N2,0.0011978059,0.23657754,0.047628492,14
07L_05-12-22,7.0,N1,0.0010709685,0.07868464,0.025339114,122
07L_05-13-22,0.0,N2,0.0018545687,0.15467806,0.032929186,251
07L_05-13-22,0.0,N3,0.0030524505,0.25272956,0.06442485,183
07L_05-13-22,0.0,N1,0.002431353,0.039581902,0.009305851,103
07L_05-13-22,1.0,N2,0.00035485762,0.24907811,0.07927843,14
07L_05-13-22,1.0,N3,0.0032101248,0.32287982,0.08570399,96
07L_05-20-22,0.0,N2,0.02640094,0.1828881,0.056152165,75
07L_05-20-22,0.0,N3,0.02065625,0.86440593,0.31451973,60
07L_05-20-22,0.0,N1,0.04605365,0.09902719,0.031718854,219
07L_05-20-22,1.0,N2,0.0012734345,0.33688182,0.11656747,307
07L_05-20-22,1.0,N3,0.0012734501,0.40215638,0.1327998,765
07L_05-20-22,1.0,N1,0.0010464771,0.29147118,0.11238185,26
07L_05-20-22,2.0,N2,0.0009988338,0.1998022,0.0747643,265
07L_05-20-22,2.0,N3,0.00077517907,0.260045,0.12773132,14
07L_05-20-22,2.0,N1,0.00094332505,0.10485457,0.03777894,105
07L_05-20-22,3.0,N2,0.093809895,0.32523656,0.106831804,402
07L_05-20-22,3.0,N3,0.027190527,0.5131866,0.17004523,573
07L_05-20-22,3.0,N1,0.11532187,0.1673482,0.07083789,39
07L_05-24-22,0.0,N1,0.0016073257,0.06324869,0.01915469,12
07L_05-25-22,1.0,N2,0.0019729033,0.16586837,0.05143549,145
07L_05-25-22,1.0,N1,0.01541248,0.074156895,0.022080937,42
07L_05-25-22,1.0,REM,0.0007016731,0.14798707,0.029793467,2
07L_05-25-22,2.0,N2,0.043254375,0.09636579,0.025916982,587
07L_05-25-22,2.0,N1,0.0247799,0.07204054,0.02168386,125
07L_05-25-22,2.0,REM,0.06144199,0.0774528,0.0159466,610
07L_05-25-22,3.0,N2,0.022803845,0.24963973,0.07843716,878
07L_05-25-22,3.0,N3,0.014053096,0.2686864,0.07510248,812
07L_05-25-22,3.0,N1,0.0036263182,0.10128154,0.035302628,28
07L_05-25-22,4.0,N2,0.03844461,0.28484347,0.08027093,1428
07L_05-25-22,4.0,N1,0.032995425,0.1127534,0.034455273,98
07L_05-25-22,4.0,REM,0.0008091163,0.05095852,0.024035066,1
07L_05-25-22,5.0,N2,0.0020708696,0.1532452,0.03739279,308
07L_05-25-22,5.0,N1,0.3305497,0.05713455,0.014928754,223
07L_05-25-22,5.0,REM,0.033595245,0.06720323,0.017437719,88
07L_05-25-22,6.0,N2,0.0054693595,0.19473332,0.049392167,594
07L_05-25-22,6.0,N1,0.32436857,0.08440705,0.02091712,73
07L_05-25-22,6.0,REM,0.016275663,0.083306484,0.013663832,134
07L_06-07-22,0.0,N2,0.0026474376,0.15382043,0.04213554,225
07L_06-07-22,0.0,N3,0.0014657776,0.4635484,0.121700026,556
07L_06-07-22,0.0,N1,0.030530905,0.111869596,0.028994352,71
07L_06-07-22,1.0,N2,0.0035362318,0.24396056,0.06351665,384
07L_06-07-22,1.0,N3,0.0013125201,0.78801394,0.24967684,42
07L_06-07-22,1.0,N1,0.0012221036,0.3185186,0.091411024,55
07L_06-07-22,1.0,REM,0.0011481238,0.117606565,0.025624141,277
07L_06-07-22,2.0,N2,0.085810624,0.21327041,0.058541004,484
07L_06-07-22,2.0,N1,0.02075999,0.13361667,0.03844793,70
07L_06-07-22,2.0,REM,0.0010275351,0.08941688,0.021489143,355
07L_06-07-22,3.0,N2,0.012731483,0.2422831,0.06412416,264
07L_06-07-22,3.0,N3,0.04500281,0.36869967,0.10594207,386
07L_06-07-22,3.0,N1,0.011029185,0.1155409,0.035556205,26
07L_06-07-22,3.0,REM,0.013712684,0.10276432,0.027893592,517
07L_06-07-22,4.0,N2,0.0040705036,0.1769276,0.051814776,634
07L_06-07-22,4.0,N1,0.0062356037,0.094552696,0.020150974,55
07L_06-07-22,4.0,REM,0.009243823,0.08501544,0.01835008,564
07L_06-07-22,5.0,N2,0.0010775402,0.17580126,0.0478944,897
07L_06-07-22,5.0,N1,0.00074973574,0.07927556,0.02176257,255
07L_06-07-22,5.0,REM,0.000932478,0.0867117,0.017030466,317
07L_06-07-22,6.0,N2,0.00043657835,0.03936784,0.009620462,199
07L_06-09-22,0.0,N2,0.0880239,0.13253595,0.03363079,385
07L_06-09-22,0.0,N3,0.0037554316,0.36535153,0.09249914,444
07L_06-09-22,0.0,N1,0.014719366,0.046869513,0.0117322,87
07L_06-09-22,1.0,N2,0.09250877,0.16316012,0.044344027,441
07L_06-09-22,1.0,N3,0.03239324,0.39266947,0.103032544,929
07L_06-09-22,1.0,N1,0.04985506,0.11609259,0.034325793,97
07L_06-09-22,1.0,REM,0.051924326,0.079686984,0.016635077,244
07L_06-09-22,2.0,N2,0.010736497,0.18725684,0.049408797,1039
07L_06-09-22,2.0,N3,0.024088074,0.32714212,0.08497796,291
07L_06-09-22,2.0,N1,0.18928115,0.08258695,0.019376218,209
07L_06-09-22,2.0,REM,0.0010345924,0.06505317,0.014732375,139
07L_06-09-22,3.0,N2,0.038433872,0.22950754,0.0636356,647
07L_06-09-22,3.0,N3,0.10618305,0.45902768,0.1262554,344
07L_06-09-22,3.0,N1,0.020929059,0.09282093,0.023654059,114
07L_06-09-22,3.0,REM,0.05150017,0.07503075,0.014875468,634
07L_06-09-22,4.0,N2,0.0013091873,0.08776947,0.024672339,14
07L_06-09-22,4.0,N1,0.055639043,0.047248714,0.012441336,29
07L_06-09-22,4.0,REM,0.021549407,0.076000616,0.013880349,1299
07L_06-09-22,5.0,N1,0.0059752367,0.050192304,0.007384171,7
07L_06-09-22,5.0,REM,0.10113747,0.07870233,0.014474522,1738
07L_06-09-22,6.0,N2,0.0009803259,0.19961053,0.047043573,777
07L_06-09-22,6.0,N1,0.0404549,0.07359874,0.018897658,99
07L_06-09-22,6.0,REM,0.023761922,0.08165955,0.016134914,823
07L_06-09-22,7.0,N2,0.0021225149,0.21089315,0.051628042,800
07L_06-09-22,7.0,N1,0.11665196,0.102586694,0.030454244,183
07L_06-09-22,7.0,REM,0.0011847968,0.100753784,0.022687057,111
07L_06-09-22,8.0,N2,0.0010882278,0.09927581,0.0228072,205
07L_06-09-22,8.0,N1,0.0014554807,0.07305146,0.016505197,75
07L_06-09-22,8.0,REM,0.0014786756,0.071323864,0.014539939,146
07L_06-30-22,0.0,N2,0.025272334,0.30640975,0.3064099,269
07L_06-30-22,0.0,N3,0.028934216,1.0213703,0.92016494,582
07L_06-30-22,0.0,N1,0.008437226,0.14692701,0.1488158,68
07L_06-30-22,1.0,N2,0.00062542735,0.595973,0.61159843,330
07L_06-30-22,1.0,N3,0.002579431,1.2364881,1.18809,821
07L_06-30-22,1.0,N1,0.022388093,0.53339446,0.4589682,41
07L_06-30-22,2.0,N2,0.00040658208,0.6410307,0.48973453,182
07L_06-30-22,2.0,N1,0.0006288729,0.26252642,0.29181165,33
07L_07-22-22,0.0,N2,0.0012013594,0.6987142,0.5653065,324
07L_07-22-22,0.0,N3,0.002270714,1.3045379,1.1173639,363
07L_07-22-22,0.0,N1,0.00079643686,0.16320056,0.15657593,235
07L_07-22-22,1.0,N2,0.0011791899,0.7320334,0.6415997,228
07L_07-22-22,1.0,N3,0.0008883649,0.30575314,0.8303069,8
07L_07-22-22,1.0,N1,0.0011744892,0.87826616,0.71640736,27
07L_07-22-22,2.0,N2,0.004049022,0.88101465,0.7766088,662
07L_07-22-22,2.0,N3,0.0013522904,1.2318082,1.1041358,691
07L_07-22-22,2.0,N1,0.004931392,0.5277114,0.6600638,38
07L_07-22-22,2.0,REM,0.036507525,0.5055301,0.5176565,173
07L_07-22-22,3.0,N2,0.0038983587,0.47667933,0.39870998,440
07L_07-22-22,3.0,N1,0.034266707,0.22225334,0.24347268,60
07L_07-22-22,3.0,REM,0.05061872,0.27965018,0.188933,485
07L_07-22-22,4.0,N2,0.005876596,0.5100382,0.4189508,523
07L_07-22-22,4.0,N1,0.006665123,0.53642637,0.39395064,57
07L_07-22-22,4.0,REM,0.031699684,0.37091324,0.26205862,242
07L_07-22-22,5.0,N2,0.0149565535,0.2393404,0.18525264,52
07L_07-22-22,5.0,N1,0.0006999622,0.303374,0.1460317,32
07L_07-22-22,5.0,REM,0.0020985976,0.35847697,0.1508369,323
07L_07-22-22,6.0,N2,0.0049727745,0.24627988,0.2278353,149
07L_07-22-22,6.0,N1,0.12173033,0.26712215,0.15165178,102
07L_07-22-22,6.0,REM,0.08444825,0.43414927,0.1699319,22
07L_07-22-22,7.0,N2,0.0006882048,0.1880612,0.1782208,111
07L_07-22-22,7.0,N1,0.0007013496,0.25333917,0.2008579,92
07L_07-22-22,7.0,REM,0.002468322,0.305525,0.17596628,429
07L_07-22-22,8.0,N2,0.0048895557,0.29884908,0.20857364,44
07L_07-22-22,8.0,N1,0.50736916,0.3824246,0.13483845,17
07L_07-22-22,8.0,REM,0.056916114,0.3572117,0.18875028,66
07L_07-26-22,0.0,N2,0.003312603,0.61811864,0.63579714,218
07L_07-26-22,0.0,N3,0.0037279266,1.4139453,1.445003,555
07L_07-26-22,1.0,N2,0.0072504883,0.6283683,0.64667034,894
07L_07-26-22,1.0,N3,0.0043670866,1.0633752,1.2180887,245
07L_07-26-22,1.0,N1,0.008744895,0.50903934,0.62395334,137
07L_07-26-22,2.0,N2,0.0055437684,0.81068075,0.774126,411
07L_07-26-22,2.0,N3,0.0029138946,0.758411,0.61563826,834
07L_07-26-22,2.0,N1,0.002453905,0.41075218,0.47174296,27
07L_07-26-22,2.0,REM,0.0057176454,0.36209467,0.16153456,190
07L_07-26-22,3.0,N2,0.010035735,0.87478596,0.8965962,1299
07L_07-26-22,3.0,N3,0.019073648,0.80705315,0.84985423,71
07L_07-26-22,3.0,N1,0.0058606784,0.80138,0.8677431,126
07L_07-26-22,4.0,N2,0.0004967087,0.33607602,0.1371305,1000
07L_07-26-22,4.0,N1,0.00046869466,0.3815851,0.13260747,181
07L_07-26-22,4.0,REM,0.00051081594,0.37933868,0.12713434,345
07L_07-26-22,5.0,N2,0.0008298543,0.6758758,0.5500181,1579
07L_07-26-22,5.0,N1,0.0006185848,0.5537077,0.3856294,69
07L_07-26-22,6.0,N2,0.00056429504,0.46494874,0.42179352,1201
07L_07-26-22,6.0,N1,0.00063293014,0.43186185,0.32169825,124
07L_07-26-22,6.0,REM,0.07355046,0.25733164,0.12519848,37
07L_07-26-22,7.0,N2,0.035908386,0.3938245,0.2771589,490
07L_07-26-22,7.0,N1,0.00048908306,0.31846267,0.18969207,132
07L_07-26-22,7.0,REM,0.0005998935,0.2517462,0.11823784,549
07L_07-26-22,8.0,N2,0.0006671267,0.71799225,0.5127086,761
07L_07-26-22,8.0,N1,0.00057746423,0.45547926,0.3665037,164
07R_05-12-22,0.0,N3,0.008750548,0.25610098,0.33879277,1217
07R_05-12-22,1.0,N2,0.010037543,0.102607876,0.09139314,755
07R_05-12-22,1.0,N3,0.009611647,0.30736107,0.4054476,450
07R_05-12-22,1.0,N1,0.0071461047,0.10663576,0.085499145,82
07R_05-12-22,1.0,REM,0.011757737,0.0702719,0.039265025,29
07R_05-12-22,2.0,N2,0.0071254154,0.09652857,0.09600581,437
07R_05-12-22,2.0,N3,0.0069195842,0.09211826,0.12008555,13
07R_05-12-22,2.0,N1,0.017001757,0.094035454,0.13325162,59
07R_05-12-22,2.0,REM,0.011305749,0.055288076,0.036990024,215
07R_05-12-22,3.0,N2,0.0075183716,0.13003127,0.1392061,1190
07R_05-12-22,3.0,N1,0.18442732,0.07267639,0.07914584,231
07R_05-12-22,3.0,REM,0.008833113,0.054944936,0.036317043,229
07R_05-12-22,4.0,N2,0.005870283,0.10215583,0.106709644,193
07R_05-12-22,4.0,N1,0.0075524845,0.048573904,0.046078883,224
07R_05-12-22,4.0,REM,0.009660687,0.0756455,0.06039311,1097
07R_05-12-22,5.0,N2,0.0056255697,0.16011593,0.20415984,1575
07R_05-12-22,5.0,N1,0.0041453,0.07072125,0.08610869,143
07R_05-12-22,6.0,N2,0.010523661,0.061935127,0.04794323,574
07R_05-12-22,6.0,N1,0.0038619647,0.04204408,0.038430028,363
07R_05-12-22,6.0,REM,0.010748236,0.042757206,0.030119315,381
07R_05-12-22,7.0,N2,0.004592243,0.077602156,0.08911656,14
07R_05-12-22,7.0,N1,0.0032830175,0.033467583,0.03032849,126
07R_05-13-22,0.0,N2,0.0009754959,0.108218566,0.10842021,248
07R_05-13-22,0.0,N3,0.0010260463,0.16477904,0.18799199,184
07R_05-13-22,0.0,N1,0.0006368494,0.02772823,0.02896134,102
07R_05-13-22,1.0,N2,0.0009533436,0.12928239,0.14161386,222
07R_05-13-22,1.0,N3,0.0011178728,0.22070007,0.28278646,1400
07R_05-13-22,1.0,N1,0.001446715,0.10372676,0.12479243,55
07R_05-13-22,2.0,N2,0.0032797086,0.097765215,0.093427755,750
07R_05-13-22,2.0,N3,0.0011061415,0.2182339,0.2981312,387
07R_05-13-22,2.0,N1,0.004074515,0.08473651,0.08433891,157
07R_05-13-22,2.0,REM,0.1035798,0.04643965,0.030631687,248
07R_05-13-22,3.0,N2,0.036461484,0.0887001,0.09033961,451
07R_05-13-22,3.0,N1,0.024467299,0.052882608,0.045238346,122
07R_05-13-22,3.0,REM,0.0012272884,0.046406653,0.02950579,402
07R_05-13-22,4.0,N2,0.0014617621,0.13153398,0.121353336,525
07R_05-13-22,4.0,N1,0.00061430456,0.051146332,0.04915965,169
07R_05-13-22,4.0,REM,0.0017094945,0.052887615,0.032076277,864
07R_05-13-22,5.0,N2,0.00079655106,0.122844405,0.14397155,749
07R_05-13-22,5.0,N1,0.0006559524,0.06629433,0.066834,247
07R_05-13-22,5.0,REM,0.0015127705,0.052489866,0.028470825,400
07R_05-13-22,6.0,N2,0.00089151674,0.1803361,0.25342837,1157
07R_05-13-22,6.0,N1,0.00073863025,0.058836695,0.064339824,214
07R_05-13-22,6.0,REM,0.0021725744,0.064662084,0.041093662,74
07R_05-20-22,0.0,N2,0.008759356,0.12647834,0.110053614,147
07R_05-20-22,0.0,N3,0.010036741,0.35469928,0.44873545,850
07R_05-20-22,0.0,N1,0.0069792266,0.047303814,0.044976283,233
07R_05-20-22,1.0,N2,0.007954568,0.16972865,0.16812831,444
07R_05-20-22,1.0,N3,0.008637666,0.29399526,0.3451065,1217
07R_05-20-22,1.0,N1,0.007483538,0.16610636,0.14099847,56
07R_05-20-22,2.0,N2,0.012233183,0.15267105,0.13561375,708
07R_05-20-22,2.0,N3,0.009267292,0.13364634,0.17055728,14
07R_05-20-22,2.0,N1,0.0057713976,0.075350456,0.08490136,158
07R_05-20-22,2.0,REM,0.011406585,0.07743586,0.04399725,788
07R_05-20-22,3.0,N2,0.010914209,0.15193933,0.13785936,393
07R_05-20-22,3.0,N1,0.005938569,0.1280025,0.120108865,81
07R_05-20-22,3.0,REM,0.013482802,0.07937503,0.0509982,125
07R_05-20-22,4.0,N2,0.008911706,0.07803423,0.10148012,14
07R_05-20-22,4.0,N1,0.004146119,0.034898892,0.030029224,58
07R_05-20-22,4.0,REM,0.012184665,0.058436293,0.03639722,1485
07R_05-20-22,5.0,N2,0.007225125,0.12679936,0.12196705,1208
07R_05-20-22,5.0,N1,0.0055018365,0.05509678,0.054944634,96
07R_05-20-22,5.0,REM,0.011622423,0.06736373,0.03744003,301
07R_05-20-22,6.0,N2,0.0079384055,0.1743638,0.1972691,1053
07R_05-20-22,6.0,N3,0.0064764847,0.2748723,0.34951916,86
07R_05-20-22,6.0,N1,0.006199115,0.0802958,0.08827187,112
07R_05-20-22,6.0,REM,0.020107564,0.056889314,0.051781733,12
07R_05-20-22,7.0,N2,0.00879742,0.12676701,0.12840529,757
07R_05-20-22,7.0,N1,0.0050590024,0.03956277,0.035310186,202
07R_05-24-22,0.0,N2,0.0034681887,0.08708416,0.074941605,1
07R_05-24-22,0.0,N3,0.0047311736,0.30710587,0.3453572,21
07R_05-25-22,0.0,N2,0.0013177474,0.08839688,0.07540085,207
07R_05-25-22,0.0,N1,0.00062469183,0.08841236,0.082566574,26
07R_05-25-22,1.0,N2,0.019459039,0.075929284,0.07416487,585
07R_05-25-22,1.0,N1,0.0006601361,0.047060065,0.04204441,197
07R_05-25-22,1.0,REM,0.00032687673,0.028401395,0.03188331,6
07R_05-25-22,2.0,N2,0.020024156,0.05886094,0.05304199,430
07R_05-25-22,2.0,N1,0.0003712714,0.041835524,0.031431954,151
07R_05-25-22,2.0,REM,0.0007186087,0.0415038,0.026563743,632
07R_06-07-22,0.0,N2,0.0036188157,0.10703824,0.08700745,247
07R_06-07-22,0.0,N3,0.004410506,0.3110203,0.33966485,611
07R_06-07-22,0.0,N1,0.0026995365,0.062490195,0.047619604,69
07R_06-07-22,1.0,N2,0.0033776632,0.16938423,0.1329933,89
07R_06-07-22,1.0,N3,0.00434185,0.39671832,0.44548222,751
07R_06-07-22,1.0,N1,0.0028221598,0.14601575,0.15273125,26
07R_06-07-22,2.0,N2,0.0033479538,0.15642378,0.13129504,1053
07R_06-07-22,2.0,N3,0.002106837,0.16206896,0.15440084,89
07R_06-07-22,2.0,N1,0.002342467,0.18413633,0.1543238,100
07R_06-07-22,2.0,REM,0.004182775,0.10432526,0.067917384,16
07R_06-07-22,3.0,N2,0.05845963,0.15277563,0.13462482,443
07R_06-07-22,3.0,N3,0.002585283,0.21093966,0.20014583,329
07R_06-07-22,3.0,N1,0.0024990994,0.09686204,0.0958896,57
07R_06-07-22,3.0,REM,0.0056574647,0.09686346,0.0637184,679
07R_06-07-22,4.0,N2,0.0030174006,0.10029048,0.07628838,389
07R_06-07-22,4.0,N1,0.0030322499,0.04754869,0.037147783,65
07R_06-07-22,4.0,REM,0.0046376404,0.06444231,0.03219533,431
07R_06-07-22,5.0,N2,0.005748029,0.0672152,0.043423064,404
07R_06-07-22,5.0,N1,0.044264358,0.06742834,0.03489104,145
07R_06-07-22,5.0,REM,0.022156144,0.06681338,0.03511706,319
07R_06-07-22,6.0,N2,0.0010018913,0.026073882,0.019816516,135
07R_06-09-22,0.0,N2,0.00025628417,0.08650921,0.06640144,385
07R_06-09-22,0.0,N3,0.00031769188,0.2170104,0.2338605,467
07R_06-09-22,0.0,N1,0.00014114355,0.024657656,0.01895857,88
07R_06-09-22,1.0,N2,0.00029768035,0.116037466,0.09662839,441
07R_06-09-22,1.0,N3,0.0003219378,0.2574567,0.25815007,927
07R_06-09-22,1.0,N1,0.0001960167,0.07750147,0.05846462,98
07R_06-09-22,1.0,REM,0.00041033226,0.068670444,0.03114816,247
07R_06-09-22,2.0,N2,0.00018483223,0.12890969,0.1102728,1046
07R_06-09-22,2.0,N3,0.00019109041,0.19061323,0.20887342,294
07R_06-09-22,2.0,N1,0.00017481127,0.06514312,0.04647885,216
07R_06-09-22,2.0,REM,0.0003040374,0.05943022,0.030605663,136
07R_06-09-22,3.0,N2,0.00024282123,0.14188081,0.121031694,648
07R_06-09-22,3.0,N3,0.00025200404,0.26385012,0.28533807,342
07R_06-09-22,3.0,N1,0.0001831318,0.049828935,0.03338212,114
07R_06-09-22,3.0,REM,0.00029779374,0.053170223,0.026963238,639
07R_06-09-22,4.0,N2,0.0001574554,0.049974587,0.037511785,14
07R_06-09-22,4.0,N1,0.0034910934,0.034448057,0.02156033,42
07R_06-09-22,4.0,REM,0.00029789392,0.058407992,0.02670187,1705
07R_06-09-22,5.0,N1,0.00013262303,0.03769895,0.029528687,14
07R_06-09-22,5.0,REM,0.00034690576,0.056598864,0.025460862,1754
07R_06-09-22,6.0,N2,0.00033817888,0.13775715,0.120134965,781
07R_06-09-22,6.0,N1,0.00012793475,0.048669916,0.033126734,99
07R_06-09-22,6.0,REM,0.00037031985,0.055346776,0.025192222,843
07R_06-09-22,7.0,N2,0.00033801614,0.15762468,0.15517226,485
07R_06-09-22,7.0,N1,0.00034712913,0.065259784,0.052767694,111
07R_06-09-22,7.0,REM,0.006538664,0.07641023,0.04452338,126
07R_06-09-22,8.0,N2,0.00031408417,0.0677182,0.04269585,200
07R_06-09-22,8.0,N1,0.00012661611,0.04214152,0.03745652,97
07R_06-09-22,8.0,REM,0.0005423326,0.056221385,0.02596047,144
07R_06-30-22,0.0,N2,0.002476613,0.31043503,0.20913555,300
07R_06-30-22,0.0,N3,0.0027332206,0.853178,0.7006032,596
07R_06-30-22,0.0,N1,0.0017350921,0.12572713,0.09698038,112
07R_06-30-22,1.0,N2,0.004829003,0.52696085,0.35215566,348
07R_06-30-22,1.0,N3,0.002690153,1.0053344,0.811406,956
07R_06-30-22,1.0,N1,0.010853229,0.2976045,0.27575177,43
07R_06-30-22,2.0,N2,0.004057904,0.4725391,0.24085632,310
07R_06-30-22,2.0,N1,0.0019817164,0.20447059,0.10529379,78
07R_06-30-22,2.0,REM,0.003138315,0.37730742,0.08024413,773
07R_06-30-22,3.0,N2,0.0017720233,0.65168303,0.45213342,1039
